Title,Price_Text,Price_Numeric,Location,Bedrooms,Bathrooms,Area_Size,Area_Unit,Area_Sqft
2 Kanal Ultra Modern Luxurious Corner House Fully Furnished Available For Sale,34.75 Crore,347500000.0,"DHA Phase 6, DHA Defence",6.0,6.0,2.0,Kanal,10890.0
1 KANAL ULTRA LUXURY MODREN HOUSE FOR SALE IN JASMINE BLOCK SECTOR C BAHRIA TOWN LAHORE,8 Crore,80000000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C",5.0,6.0,1.0,Kanal,5445.0
Lake City 10 Marla Brand New Luxury House Available For Sale,5.7 Crore,57000000.0,"Lake City - Sector M-2A, Lake City",5.0,6.0,10.0,Marla,2722.5
A 10 Marla House Has Landed On Market In LDA Avenue Of LDA Avenue,3.26 Crore,32599999.999999996,"LDA Avenue, Lahore",6.0,6.0,10.0,Marla,2722.5
1 Kanal House In Stunning DHA Phase 6 Is Available For Sale,24 Crore,240000000.0,"DHA Phase 6, DHA Defence",6.0,6.0,1.0,Kanal,5445.0
5 Marla Brand New House Is Available For Sale In DHA 11 Rahbar Phase 2 Block H New Defence Road Lahore,2.5 Crore,25000000.0,"DHA 11 Rahbar Phase 2 - Block H, DHA 11 Rahbar Phase 2",3.0,4.0,5.0,Marla,1361.25
10 Marla Brand-New Stylish Bungalow in DHA Phase 5 Fully Maintained,4.5 Crore,45000000.0,"DHA Phase 5, DHA Defence",4.0,5.0,10.0,Marla,2722.5
2 Kanal Luxury Bungalow In DHA Phase 6,42 Crore,420000000.0,"DHA Phase 6, DHA Defence",7.0,7.0,2.0,Kanal,10890.0
1 Kanal Brand-New Modern Design Bungalow In DHA Phase 5 Superb Elevation,7.25 Crore,72500000.0,"DHA Phase 5, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
5 Marla Brand New Modern Design House Available For Sale Prime Location in Lake City Meadows (Ex) State Life Society,1.95 Crore,19500000.0,"Lake City Meadows, Lahore",3.0,4.0,5.0,Marla,1361.25
2.5 Marla New Doubble Unit House For Sale ( Farooq Colony Near Packages Mall),1.25 Crore,12500000.0,"Walton Road, Lahore",3.0,3.0,2.5,Marla,680.625
Levish house for sale bahria town Lahore prime location 6 marla corner house,2.45 Crore,24500000.0,"Bahria Town - Jinnah Block, Bahria Town - Sector E",4.0,5.0,5.0,Marla,1361.25
7 Marla Facing Park House For Sale In Lake City Lahore.,3.25 Crore,32500000.0,"Lake City, Raiwind Road",5.0,6.0,7.0,Marla,1905.75
5 Marla Triple Story House Brand New Luxury,2.3 Crore,23000000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",5.0,6.0,5.0,Marla,1361.25
Corner House For Sale,1.3 Crore,13000000.0,"Pak Arab Housing Society, Lahore",3.0,3.0,3.0,Marla,816.75
5 Marla House Available For Sale In Park View City Lahore Tulip Block Complete Double Storey House A Plus Grade Material Owner Build House Good Location Fully Developed Area Near To School Park And Main Market,1.65 Crore,16500000.0,"Park View City - Tulip Block, Park View City",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New House Available For Sale In Park View City Lahore Crystal Block. Good Location In Between Houses Near To Park And Main Road,1.7 Crore,17000000.0,"Park View City - Crystal Block, Park View City",4.0,4.0,5.0,Marla,1361.25
7 Marla Brand New House for SALE in Block M7 C3 Lake City Lahore,3.4 Crore,34000000.0,"Lake City - Sector M7 - Block C3, Lake City - Sector M-7",5.0,6.0,7.0,Marla,1905.75
3 Years Installment Plan Luxury 1 KanalBrand New House In Lake City Lahore,8.5 Crore,85000000.0,"Lake City, Raiwind Road",6.0,7.0,1.0,Kanal,5445.0
"Change Your Address To LDA Avenue, LDA Avenue For A Reasonable Price Of Rs. 39000000",3.9 Crore,39000000.0,"LDA Avenue, Lahore",3.0,4.0,1.0,Kanal,5445.0
The Most Luxurious Designer's House For Sale in Central Park,4.25 Crore,42500000.0,"Central Park - Block A, Central Park Housing Scheme",5.0,6.0,10.0,Marla,2722.5
Lavish 3 Marla House For Sale,1.17 Crore,11700000.0,"Al Hafeez Garden - Phase 2, Main Canal Bank Road",3.0,4.0,3.0,Marla,816.75
DHA Phase 6 Brande New House Near Raya Markaz ULTRA MODERN GORGEOUS Experience The RICHEST,9.25 Crore,92500000.0,"DHA Phase 6 - Block L, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
1 Kanal Elegant Brand-New Bungalow in DHA Phase 7 Superb Elevation,6.5 Crore,65000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
20 Marla Elegant And Fully Maintained Super Hot Located Bungalow Is Available In The P Block Of DHA Lahore.,6.9 Crore,69000000.0,"DHA Phase 7 - Block P, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
1 Kanal Slightly Used 6bed Double Story House Is For Sale In Wapda Town D-2 Block,6.9 Crore,69000000.0,"Wapda Town Phase 1, Wapda Town",7.0,6.0,1.0,Kanal,5445.0
1 Kanal Spanish House For Sale In Lake City Lahore Sector M2 With Basement &Amp;Amp; Pool,15.5 Crore,155000000.0,"Lake City - Sector M-2, Lake City",5.0,6.0,1.0,Kanal,5445.0
BEAUTIFUL HOUSE IN MAIN GATED COMPOUND,24.5 Crore,245000000.0,"Cantt, Lahore",6.0,5.0,1.7,Kanal,9256.5
10 Marla Brand New House For Sale In Lake City Meadows Ex State Life Housing Society Lahore Nearby Dha Phase 5 Lahore,3.85 Crore,38500000.0,"Lake City Meadows, Lahore",5.0,6.0,10.0,Marla,2722.5
10 Marla Newly Renovated Beautiful House For Sale | DHA Raya Lahore,4.75 Crore,47500000.0,"Defence Raya, DHA Defence",4.0,5.0,10.0,Marla,2722.5
Get In Touch Now To Buy A House In Formanites Housing Scheme,1.6 Crore,16000000.0,"Formanites Housing Scheme, Lahore",4.0,4.0,5.0,Marla,1361.25
Eid Gift For Serious Buyer Owner Built Well Maintained Fully Furnished Must Visit Then Real Idea Pics Not upload original Family Used,5.95 Crore,59500000.0,"DHA Phase 4, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
Original Pics 10 Marla Top Class Modern House For Sale,6.25 Crore,62500000.0,"DHA Phase 5, DHA Defence",4.0,5.0,10.0,Marla,2722.5
Maintained Bungalow For Sale In DHA Lahore,4.1 Crore,41000000.0,"DHA Phase 4, DHA Defence",4.0,5.0,10.0,Marla,2722.5
10Marla Modern Designer House For Sale In DHA Lahore,4.15 Crore,41500000.0,"DHA Phase 7, DHA Defence",4.0,5.0,10.0,Marla,2722.5
10-Marla House Available For Sale,3.15 Crore,31500000.0,"Marghzar Officers Colony, Lahore",4.0,4.0,10.0,Marla,2722.5
5.5-Marla house for sale,1.35 Crore,13500000.0,"Marghzar Officers Colony, Lahore",4.0,4.0,5.5,Marla,1497.375
Near To Y Block McDonald - 1 Kanal Modern House For Sale in Phase 7 DHA Lahore.,6.41 Crore,64100000.0,"DHA Phase 7 - Block P, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
7 marla house for sale,3.4 Crore,34000000.0,"Lake City - Sector M-7, Lake City",6.0,7.0,7.0,Marla,1905.75
100% Original Add 1 Kanal Victorian Design House For Sale,8.25 Crore,82500000.0,"DHA Phase 6 - Block C, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
1 Kanal House Available For Sale 6 Beds 4 Years Old,7 Crore,70000000.0,"Wapda Town, Lahore",6.0,6.0,1.0,Kanal,5445.0
1 Kanal 60 Feet Road 7 Beds 8 Bathroom House For Sale In Naspak 3 Near Valencia Town Lahore Pakistan,6.2 Crore,62000000.0,"Valencia Housing Society, Lahore",7.0,6.0,1.0,Kanal,5445.0
8 Marla House For Sale Near UMT University,2.7 Crore,27000000.0,"Johar Town Phase 1, Johar Town",4.0,5.0,8.0,Marla,2178.0
Buying A House In Zaman Park?,70 Crore,700000000.0,"Zaman Park, Lahore",10.0,,4.2,Kanal,22869.0
1 KANAL MODERN DESIGN | DOUBLE HEIGHTED | LUXURY BRAND NEW | HOUSE FOR SALE IN BAHRIA TOWN LAHORE,9.99 Crore,99900000.0,"Bahria Town - Sector C, Bahria Town",6.0,7.0,1.0,Kanal,5445.0
Buying A House In Lahore?,7.2 Crore,72000000.0,"Izmir Town - Block H, Izmir Town",6.0,6.0,1.0,Kanal,5445.0
CORNER 22 MARLA HOUSE FOR SALE FACING PARK GULBERG 3 OLD HOUSE,9.5 Crore,95000000.0,"Gulberg 3, Gulberg",6.0,6.0,1.0,Kanal,5445.0
Super Solid 1 Kanal Grey Structure House for Sale | DHA Raya Ready to Paint | Prime Location,10.5 Crore,105000000.0,"Defence Raya, DHA Defence",6.0,7.0,1.0,Kanal,5445.0
On 45 Feet Road 12 Marla Brand New House For Sale In M-3A Lake City Raiwind Road Lahore,6.9 Crore,69000000.0,"Lake City, Raiwind Road",6.0,7.0,12.0,Marla,3267.0
3 Marla Slightly Used House Block B For Sale In Al Kabir Town Phase 2,1.13 Crore,11299999.999999998,"Al-Kabir Phase 2 - Block B, Al-Kabir Town - Phase 2",3.0,4.0,3.0,Marla,816.75
05 MARLA BRAND NEW MODERN DESIGNED BEAUTIFUL HOUSE AVAILABLE FOR SALE IN BANKERS TOWN BLOCK C.,2.8 Crore,28000000.0,"Bankers Co-operative Housing Society, Lahore",3.0,4.0,5.0,Marla,1361.25
3 Years Installments Plan 7 Marla Modern Brand New House For Sale In LAKE CITY,3.15 Crore,31500000.0,"Lake City, Raiwind Road",4.0,5.0,7.0,Marla,1905.75
3 Years Installments Plan 7 Marla Brand New House For Sale In Lake City Lahore,3.2 Crore,32000000.0,"Lake City, Raiwind Road",4.0,5.0,7.0,Marla,1905.75
5 Marla House For Sale In Dream Gardens Lahore,2.35 Crore,23500000.0,"Dream Gardens, Defence Road",3.0,5.0,5.0,Marla,1361.25
1 Kanal Luxury Designer House,6.25 Crore,62500000.0,"Nespak Scheme Phase 3, Defence Road",7.0,7.0,1.0,Kanal,5445.0
100 % Original Deal One Kanal House & One Kanal Lawn Most Luxurious Bungalow Available For Sale in DHA Phase 7 Near To Defense Raya & McDonald's,11.65 Crore,116500000.0,"DHA Phase 7, DHA Defence",5.0,6.0,2.0,Kanal,10890.0
Bahria Homes For Sale,1.65 Crore,16500000.0,"Bahria Homes, Bahria Town - Sector E",3.0,4.0,6.3,Marla,1715.175
5 Marla Luxury House For Sale In ParkView City Lahore,1.85 Crore,18500000.0,"Park View City - Diamond Block, Park View City",4.0,5.0,5.0,Marla,1361.25
Kanal Outclass Full Basement Furnished Bungalow DHA Phase 6,24 Crore,240000000.0,"DHA Phase 6, DHA Defence",6.0,7.0,1.0,Kanal,5445.0
VERY CLOSE TO DEFENCE RAYA  ULTRA MODERN LUXURIOUS HOUSE AVAILABLE FOR SALE,6.5 Crore,65000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
2 KANAL LUXURY EUROPIEN STYLE FIRST TIME IN PAKISTAN,38.5 Crore,385000000.0,"DHA Phase 7 - Block R, DHA Phase 7",5.0,6.0,2.0,Kanal,10890.0
1 KANAL BRAND NEW LUXURY ULTRA MODERN DESIGNE HOUSE FOR SALE IN DHA PHASE 8 EX AIR AVENUE,7.1 Crore,71000000.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",5.0,6.0,1.0,Kanal,5445.0
Get In Touch Now To Buy A Prime Location House In Central Park - Block A1,1.9 Crore,19000000.0,"Central Park - Block A1, Central Park Housing Scheme",3.0,4.0,5.0,Marla,1361.25
DHA Phase 4 BB 1 Kanal Home,8.1 Crore,81000000.0,"DHA Phase 4 - Block BB, DHA Phase 4",5.0,6.0,1.0,Kanal,5445.0
Full Furnished Modern House For Sale,13 Crore,130000000.0,"DHA Phase 6, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
5 MARLA MODERN DESIGN BEAUTIFUL HOUSE IS FOR SALE IN DHA PHASE 11 RAHBAR SECTOR 2 LAHORE,2.3 Crore,23000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
1 KANAL ONLY MONTHS USED HOUSE IS AVAILABLE FOR SALE ON TOP LOCATION OF WAPDA TOWN LAHORE,8 Crore,80000000.0,"Wapda Town Phase 1 - Block H2, Wapda Town Phase 1",5.0,7.0,1.0,Kanal,5445.0
6.11 Marla Like Brand New Bahria Homes For Sale in Bahria Town Lahore,1.85 Crore,18500000.0,"Bahria Town - Sector E, Bahria Town",3.0,4.0,7.0,Marla,1905.75
28 Marla Corner Luxury House with Basement | DHA Raya Phase 6 | 24/7 Gated Security,14 Crore,140000000.0,"Defence Raya, DHA Defence",6.0,7.0,1.4,Kanal,7622.999999999999
A 5 Marla Brand New Bungalow House For Sale In E Block Main 80 feet Road On Hot And Prime Location,2.1 Crore,21000000.0,"Central Park - Block E, Central Park Housing Scheme",4.0,5.0,5.0,Marla,1361.25
305 Square Feet Studio Apartment On 3 Year Installment Plan In Al Kabir Town Phase 2 Raiwind Road Lahore,42.7 Lakh,4270000.0,"Al-Kabir Town - Phase 2, Al-Kabir Town",1.0,1.0,2.0,Marla,544.5
7 Marla Brand New House For Sale In Lake City Sector M7A,3.4 Crore,34000000.0,"Lake City, Raiwind Road",5.0,6.0,7.0,Marla,1905.75
EXCELLENT SELF CONSTRUCTED HOUSE FOR SALE,1.8 Crore,18000000.0,"Park View City - Tulip Overseas, Park View City",4.0,5.0,5.0,Marla,1361.25
5 Marla Brand New House For Sale In Lake City Sector M7 C1,2.65 Crore,26500000.0,"Lake City, Raiwind Road",5.0,5.0,5.0,Marla,1361.25
5 Marla Brand New House For Sale In Lake City Lahore,2.4 Crore,24000000.0,"Lake City, Raiwind Road",4.0,5.0,5.0,Marla,1361.25
5 Marla Brand New House For Sale In Park View City Lahore,1.85 Crore,18500000.0,"Park View City - Tulip Overseas, Park View City",4.0,4.0,5.0,Marla,1361.25
Ultra Modren designe House for sale DHA Phase 7 Top of the list,9.45 Crore,94500000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
1 Kanal Beautiful House For Sale In Cantt,14 Crore,140000000.0,"Cantt, Lahore",5.0,6.0,1.0,Kanal,5445.0
5 MARLA BEST LOCATION HOUSE AVAILABLE FOR SALE IN NASHEMAN E IQBAL PHASE 2,2.1 Crore,21000000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",5.0,5.0,5.0,Marla,1361.25
1 KANAL PRIME LOCATION HOUSE AVAILABLE FOR SALE IN IZMIR TOWN,7.8 Crore,78000000.0,"Izmir Town, Lahore",5.0,5.0,1.0,Kanal,5445.0
1 Kanal Semi-Furnished Designer House for Sale in EME Society Prime Location!,13 Crore,130000000.0,"EME Society, Lahore",7.0,7.0,1.0,Kanal,5445.0
Prime Location House Sized 1 Kanal In PGECHS Phase 2,6.4 Crore,64000000.0,"PGECHS Phase 2, Punjab Govt Employees Society",6.0,6.0,17.0,Marla,4628.25
3 MARLA LUXURY HOUSE DESIGN HOUSE \FOR SALE IN ALKABIR TOWN PHASE 2,1.5 Crore,15000000.0,"Al-Kabir Phase 2 - Block C, Al-Kabir Town - Phase 2",4.0,5.0,3.0,Marla,816.75
House Of 5 Marla Is Available For sale In OLC - Block A,1.9 Crore,19000000.0,"OLC - Block A, Overseas Low Cost",3.0,4.0,5.0,Marla,1361.25
5 MARLA MOST ELEGENT LUXURY DESIGNER VILLA FOR SALE IN DHA PHASE 6,2.2 Crore,22000000.0,"DHA Phase 6, DHA Defence",3.0,4.0,5.0,Marla,1361.25
Verry Luxury With Luxury Basement House,13 Crore,130000000.0,"Fazaia Housing Scheme Phase 1, Fazaia Housing Scheme",8.0,6.0,1.0,Kanal,5445.0
BRAND NEW CORNER HOUSE FOR SALE,2.05 Crore,20500000.0,"Paragon City, Lahore",3.0,4.0,5.0,Marla,1361.25
A Great Choice For A Prime Location 5 Marla House Available In DHA 9 Town,2.95 Crore,29500000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
"Modern 9.33 Marla House With Basement DHA Lahore Phase 4, KK Block",6.95 Crore,69500000.0,"DHA Phase 4 - Block KK, DHA Phase 4",5.0,6.0,9.3,Marla,2531.925
"5 Marla Double Storey House in Pak Arab Phase 1 A Block, Near Main Ferozpur Road, Lahore",1.92 Crore,19200000.0,"Pak Arab Housing Society, Lahore",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Spanish House Available For Sale In DHA Rahbar Phase 2,2.15 Crore,21500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,,5.0,Marla,1361.25
13.88 Marla Owner Built House For Sale,5.95 Crore,59500000.0,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave",6.0,6.0,13.9,Marla,3784.275
"14 Marla Brand New Luxury House For Sale Johar Town Society, Block R1 Lahore",7.75 Crore,77500000.0,"Johar Town, Lahore",5.0,6.0,14.0,Marla,3811.5
5Marla wapda house Al Rehman garden phase2,1.75 Crore,17500000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",4.0,4.0,5.0,Marla,1361.25
5 MARLA MODERN HOUSE FOR SALE,2.2 Crore,22000000.0,"DHA Phase 6 - Block E, DHA Phase 6",3.0,4.0,5.0,Marla,1361.25
2 KANAL MODERN HOUSE FOR SALE,12.5 Crore,125000000.0,"DHA Phase 1, DHA Defence",6.0,7.0,2.0,Kanal,10890.0
"6 Marla Brand New House For Sale in Al Hafeez Garden Phase 5 Canal Road, Lahore",3.1 Crore,31000000.0,"Al Hafeez Garden - Phase 5, Al Hafeez Gardens",5.0,6.0,6.0,Marla,1633.5
Brand New House For Sale In Lahore Medical Housing Society Canal Road Lahore,1.7 Crore,17000000.0,"Lahore Medical Housing Society, Lahore",4.0,4.0,4.0,Marla,1089.0
10 Marla Stylish Brand New House for Sale in Tariq Garden Triple Car Parking,4.3 Crore,43000000.0,"Tariq Gardens, Lahore",5.0,5.0,10.0,Marla,2722.5
1 Kanal Brand New Luxury Modern House for Sale Airline Society (Near PCSIR Phase 2),9.9 Crore,99000000.0,"Airline Housing Society, Lahore",5.0,5.0,1.0,Kanal,5445.0
"5 Marla Facing Park House for Sale A2 Block, Nasheman Iqbal Phase 2",2.1 Crore,21000000.0,"Nasheman Iqbal Phase 2 - Block A2, Nasheman-e-Iqbal Phase 2",4.0,4.0,5.0,Marla,1361.25
On 45ft Road 12 Marla Brand New House For Sale In Lake City Near Ring Road Lahore,6.9 Crore,69000000.0,"Lake City - Sector M-3A, Lake City",5.0,6.0,12.0,Marla,3267.0
Park Facing 10 Marla Brand New House For Sale In Lake City Raiwind Road Lahore,5.7 Crore,57000000.0,"Lake City - Sector M-2A, Lake City",5.0,6.0,10.0,Marla,2722.5
Near To Park & Main Boulevard 5.25 Marla Brand New House For Sale In Lake City Raiwnid Road Lahore,3.1 Crore,31000000.0,"Lake City, Raiwind Road",4.0,5.0,5.0,Marla,1361.25
Buy A Centrally Located Corner 12 Marla House In Al Rehman Phase 2 - Executive Block,5.5 Crore,55000000.0,"Al Rehman Phase 2 - Executive Block, Al Rehman Garden Phase 2",5.0,6.0,12.0,Marla,3267.0
17 Marla 5 Bed House For Sale In Sector-F Askari 10,8.85 Crore,88500000.0,"Askari 10 - Sector F, Askari 10",5.0,6.0,17.0,Marla,4628.25
1 Kanal Top Quality Build Luxurious Beautiful Ultra Modern Design Villa Full Furnished With Basement For Sale In DHA Lahore Phase 6 Prime Location,9.1 Crore,91000000.0,"DHA Phase 6 - Block B, DHA Phase 6",6.0,6.0,1.0,Kanal,5445.0
Best Options For House Is Available For Sale In Jubilee Town,3.3 Crore,33000000.0,"Jubilee Town, Lahore",6.0,6.0,10.0,Marla,2722.5
3 Beds 5 Marla Double Storey Brand New House For Sale Formanites Housing Scheme Lahore.,1.7 Crore,17000000.0,"Formanites Housing Scheme, Lahore",3.0,4.0,5.0,Marla,1361.25
1 KANAL HOME THEATER MODERN DESIG HOUSE FOR SALE,7 Crore,70000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
Exclusive 1.5 Kanal Brand New Furnished Spanish Residence 10 Bedrooms Model Town,30 Crore,300000000.0,"Model Town - Block E, Model Town",10.0,7.0,1.5,Kanal,8167.5
10 Marla Furnished Spanish House For Sale In Punjab Cooperative Housing Society Good Location Near DHA Phase 4,5.25 Crore,52500000.0,"Punjab Coop Housing Society, Lahore",5.0,6.0,10.0,Marla,2722.5
5 Marla Slightly Used House For Sale In Canal Gardens Lahore,1.7 Crore,17000000.0,"Canal Garden, Lahore",3.0,4.0,5.0,Marla,1361.25
3 Marla Spanish House For Sale In Reasonable Price,1.25 Crore,12500000.0,"Al-Kabir Town - Phase 2, Al-Kabir Town",3.0,3.0,3.0,Marla,816.75
Prime 35 Marla House For Sale In Gulberg,11 Crore,110000000.0,"Gulberg, Lahore",6.0,4.0,1.7,Kanal,9256.5
"14 Marla Brand New Luxury House For Sale Abdalian Society, Lahore",7.75 Crore,77500000.0,"Abdalians Cooperative Housing Society, Lahore",5.0,6.0,14.0,Marla,3811.5
3 Marla House Is Available For Sale,1.45 Crore,14500000.0,"Al Hafeez Garden - Phase 5, Al Hafeez Gardens",3.0,4.0,3.0,Marla,816.75
3.6 Marla Luxury House For Sale,1.6 Crore,16000000.0,"Al Hafeez Garden - Phase 5, Al Hafeez Gardens",3.0,3.0,3.6,Marla,980.1
4 Marla Brand New Luxury House For Sale,1.7 Crore,17000000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",5.0,6.0,4.0,Marla,1089.0
5 Marla House In Lowest Price In DHA Rahber,1.9 Crore,19000000.0,"DHA 11 Rahbar, Lahore",3.0,4.0,5.0,Marla,1361.25
5 Marla Duplex Brand New Luxury House,2.4 Crore,24000000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",6.0,6.0,5.0,Marla,1361.25
Stunning 5 Marla Brand New House For Sale In Lake City Raiwind Road Lahore,2.28 Crore,22799999.999999996,"Lake City, Raiwind Road",3.0,4.0,5.0,Marla,1361.25
1 Kanal Brand New Bungalow For Sale At Top Location H Block Phase 6 Near Park & Raya Fairways Commercial,7.35 Crore,73500000.0,"DHA Phase 6 - Block H, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
